rating,date,review,reviewer,raw_review,normalized_review,cleaned_review,review_length,word_count,review_length_log1p,is_long_review,year,month,day,weekday,hour,is_weekend,time_period,is_positive,is_negative,rating_centered,site,text_svd_01,text_svd_02,text_svd_03,text_svd_04,text_svd_05,text_svd_06,text_svd_07,text_svd_08,text_svd_09,text_svd_10,tfidf_nonzero_count
10,2022-12-14 13:03:00,일단 보세요그냥 보세요,qurt****,일단 보세요그냥 보세요,일단 보세요그냥 보세요,일단 보세요그냥 보세요,12,3,2.5649493574615367,0,2022,12,14,Wednesday,13,0,afternoon,1,0,1.1059999999999999,naver,0.015423477800749243,0.010969456979852278,-0.004759858010681262,0.006176957840318601,-0.003247110346901503,0.027084042374931207,0.004441114150473526,-0.024001844424101384,-0.06845409770583653,0.028857801244185775,2
9,2022-12-14 23:46:00,진짜 미친 개쩌는 게임 영상을 본 느낌,bobo****,진짜 미친 개쩌는 게임 영상을 본 느낌,진짜 미친 개쩌는 게임 영상을 본 느낌,진짜 미친 개쩌는 게임 영상을 본 느낌,21,7,3.091042453358316,0,2022,12,14,Wednesday,23,0,evening,1,0,0.10599999999999987,naver,0.05511235206993434,0.03781922039552521,-0.01956735723302204,0.002619923493163306,0.005603634980157687,0.18398432150989222,-0.009763296893058201,0.03857394032822613,-0.11234748608539415,0.10212912052970877,5
7,2022-12-17 17:36:00,영상미가 있다.영상미만 있다….,jayl****,영상미가 있다.영상미만 있다….,영상미가 있다.영상미만 있다....,영상미가 있다 영상미만 있다,19,4,2.995732273553991,0,2022,12,17,Saturday,17,1,afternoon,0,0,-1.8940000000000001,naver,0.03872695310717142,0.03480622772580564,0.007825989826708405,-0.007442786056816773,0.0325917106144446,0.07754324124232476,0.0746092804001633,0.034558615804294895,-0.008406514730331086,-0.0647726586977301,3
10,2022-12-14 13:35:00,13년의기다림행복했다,tjdg****,13년의기다림행복했다,13년의기다림행복했다,13년의기다림행복했다,11,1,2.4849066497880004,0,2022,12,14,Wednesday,13,0,afternoon,1,0,1.1059999999999999,naver,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8,2022-12-24 14:10:00,결국은 스토리가 중요하다는 걸 알려준다,jly4****,결국은 스토리가 중요하다는 걸 알려준다,결국은 스토리가 중요하다는 걸 알려준다,결국은 스토리가 중요하다는 걸 알려준다,21,5,3.091042453358316,0,2022,12,24,Saturday,14,1,afternoon,1,0,-0.8940000000000001,naver,0.06402854874886545,0.055039909841519796,-0.003364458755529529,-0.008059530238818636,0.11077281780979739,0.021274797927852387,0.08664230299498311,0.10794161671290442,0.08157504251453981,-0.10032838549522681,1
8,2022-12-14 22:26:00,이해 안되는 장면이 좀 있지만 영상미는 정말 예쁘네요,kiwo****,이해 안되는 장면이 좀 있지만 영상미는 정말 예쁘네요,이해 안되는 장면이 좀 있지만 영상미는 정말 예쁘네요,이해 안되는 장면이 좀 있지만 영상미는 정말 예쁘네요,29,8,3.4011973816621555,0,2022,12,14,Wednesday,22,0,evening,1,0,-0.8940000000000001,naver,0.09553445744928275,0.09254212461474823,-0.020769274097914875,0.008390662754084266,0.10583609887373618,0.14186976691925132,0.22194345809685975,0.0688246440800719,0.1581364614006097,-0.17414120766278265,4
8,2022-12-19 00:02:00,개민폐가족 제이트 민폐,juan****,개민폐가족 제이트 민폐,개민폐가족 제이트 민폐,개민폐가족 제이트 민폐,12,3,2.5649493574615367,0,2022,12,19,Monday,0,0,night,1,0,-0.8940000000000001,naver,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
7,2022-12-21 17:40:00,1편에서 기술에 감동했지만 2편에서는 기술의 진보가 스토리의 미흡함을 커버할만큼은 아니었다. 각본은 1편보다 구려졌다. 납치와 구출의 반복,jung****,1편에서 기술에 감동했지만 2편에서는 기술의 진보가 스토리의 미흡함을 커버할만큼은 아니었다. 각본은 1편보다 구려졌다. 납치와 구출의 반복,1편에서 기술에 감동했지만 2편에서는 기술의 진보가 스토리의 미흡함을 커버할만큼은 아니었다. 각본은 1편보다 구려졌다. 납치와 구출의 반복,1편에서 기술에 감동했지만 2편에서는 기술의 진보가 스토리의 미흡함을 커버할만큼은 아니었다 각본은 1편보다 구려졌다 납치와 구출의 반복,77,16,4.356708826689592,0,2022,12,21,Wednesday,17,0,afternoon,0,0,-1.8940000000000001,naver,0.016387121327488516,0.032808712180656896,-0.007195495276181182,-0.0016468602982927963,-0.007243878187142583,0.015091152543203135,0.020014693675017806,0.008864058983311291,-0.017759944905992874,-0.0028763132235303467,3
6,2022-12-24 19:25:00,"cg는 훌륭, 스토리는 글쎄..",cjs_****,"cg는 훌륭, 스토리는 글쎄..","cg는 훌륭, 스토리는 글쎄..",cg는 훌륭 스토리는 글쎄,17,4,2.8903717578961645,0,2022,12,24,Saturday,19,1,evening,0,0,-2.894,naver,0.055862436090236854,0.06142871634515735,-0.027968503392324373,-0.03552080892253362,-0.061283563359322786,0.03132409287738896,0.2416103110570959,0.07268545722870116,0.011704466877110749,-0.15785153692453585,3
8,2022-12-15 02:40:00,저는 1편이 더 좋았네요.지루함이 너무 큽니다,lds3****,저는 1편이 더 좋았네요.지루함이 너무 큽니다,저는 1편이 더 좋았네요.지루함이 너무 큽니다,저는 1편이 더 좋았네요 지루함이 너무 큽니다,25,7,3.258096538021482,0,2022,12,15,Thursday,2,0,night,1,0,-0.8940000000000001,naver,0.11375416789745835,0.1528228391579335,-0.01567658373627914,-0.0062773714851629405,0.2090951295589635,-0.09213889661535113,-0.0435185159223301,-0.005587043070773607,0.008261490702649251,-0.04462233755886634,4
10,2022-12-18 09:18:00,영화관의 필요성을 느낄수있다,ljb2****,영화관의 필요성을 느낄수있다,영화관의 필요성을 느낄수있다,영화관의 필요성을 느낄수있다,15,3,2.772588722239781,0,2022,12,18,Sunday,9,1,morning,1,0,1.1059999999999999,naver,0.017994065613418708,-0.012009854614598083,-0.004000485230491693,-0.016451401500914252,-0.0029566222263807864,0.011743366580346507,0.004199529612715183,0.005851589692488476,0.0024156856406081944,-0.014945540692167858,1
10,2022-12-16 21:34:00,영상미도 미쳤는데 후반 액션 정말 잘만듦..,ljh2****,영상미도 미쳤는데 후반 액션 정말 잘만듦..,영상미도 미쳤는데 후반 액션 정말 잘만듦..,영상미도 미쳤는데 후반 액션 정말 잘만듦,24,6,3.2188758248682006,0,2022,12,16,Friday,21,0,evening,1,0,1.1059999999999999,naver,0.05156077932227205,0.05868869442939762,-0.0186326151100116,0.02141612289029129,0.04416828117576521,0.13356254666047757,-0.00758945153219415,-0.0033401227804506664,0.123932752073345,-0.057266137876331925,4
9,2022-12-14 17:42:00,영상미 10점 스토리 5점 어디 놀러간다 구경간다 생각하고 보면 엄청 재미있어요. 2편인데 1편보다 스케일이 많이 작아요.,ansg****,영상미 10점 스토리 5점 어디 놀러간다 구경간다 생각하고 보면 엄청 재미있어요. 2편인데 1편보다 스케일이 많이 작아요.,영상미 10점 스토리 5점 어디 놀러간다 구경간다 생각하고 보면 엄청 재미있어요. 2편인데 1편보다 스케일이 많이 작아요.,영상미 10점 스토리 5점 어디 놀러간다 구경간다 생각하고 보면 엄청 재미있어요 2편인데 1편보다 스케일이 많이 작아요,68,16,4.23410650459726,0,2022,12,14,Wednesday,17,0,afternoon,1,0,0.10599999999999987,naver,0.11352828574449764,0.2128838221733104,-0.09354983324467958,-0.018343872994861836,-0.15964967931151564,-0.07156910545393759,0.10816759429413378,0.037106461320642006,0.05737343940376681,0.1714594669531889,10
10,2022-12-17 14:07:00,1은 혼자서 2는 아이와 같이 봤네요.진짜 감동적이었습니다.,zm19****,1은 혼자서 2는 아이와 같이 봤네요.진짜 감동적이었습니다.,1은 혼자서 2는 아이와 같이 봤네요.진짜 감동적이었습니다.,1은 혼자서 2는 아이와 같이 봤네요 진짜 감동적이었습니다,33,8,3.5263605246161616,0,2022,12,17,Saturday,14,1,afternoon,1,0,1.1059999999999999,naver,0.05492691026738339,0.05090754265918616,-0.02205498886491958,0.014322036203279693,0.00038893481287779347,0.19704598159074083,0.004089261495181706,0.05356795543276686,-0.11653002423733455,0.07293463158442284,3
8,2022-12-16 14:01:00,영상미는 좋았으나 스토리가 뻔해서 긴장감이 떨어져서 그런가 조조라서 피곤해서 그런가 졸면서 봤네요,dili****,영상미는 좋았으나 스토리가 뻔해서 긴장감이 떨어져서 그런가 조조라서 피곤해서 그런가 졸면서 봤네요,영상미는 좋았으나 스토리가 뻔해서 긴장감이 떨어져서 그런가 조조라서 피곤해서 그런가 졸면서 봤네요,영상미는 좋았으나 스토리가 뻔해서 긴장감이 떨어져서 그런가 조조라서 피곤해서 그런가 졸면서 봤네요,54,12,4.007333185232471,0,2022,12,16,Friday,14,0,afternoon,1,0,-0.8940000000000001,naver,0.08323016793155846,0.07053531881889666,-0.014527509893784934,-0.022044152379892993,0.11813988254634221,0.05050020868065785,0.28466936782873137,0.15041183080913986,0.0618839567415548,-0.18194304849078746,3
4,2022-12-24 23:47:00,영상미 좋음 하지만 상향 평준화로 영상미의 가치는 떨어졌다. 스토리 전개는 별로다. 3시간 중 지루하기 짝이 없다. 스토리의 개연성이 떨어지고 왜 혼난 후 가치는 알겠다만 똑같은 연출의 반복이다.,kim5****,영상미 좋음 하지만 상향 평준화로 영상미의 가치는 떨어졌다. 스토리 전개는 별로다. 3시간 중 지루하기 짝이 없다. 스토리의 개연성이 떨어지고 왜 혼난 후 가치는 알겠다만 똑같은 연출의 반복이다.,영상미 좋음 하지만 상향 평준화로 영상미의 가치는 떨어졌다. 스토리 전개는 별로다. 3시간 중 지루하기 짝이 없다. 스토리의 개연성이 떨어지고 왜 혼난 후 가치는 알겠다만 똑같은 연출의 반복이다.,영상미 좋음 하지만 상향 평준화로 영상미의 가치는 떨어졌다 스토리 전개는 별로다 3시간 중 지루하기 짝이 없다 스토리의 개연성이 떨어지고 왜 혼난 후 가치는 알겠다만 똑같은 연출의 반복이다,109,27,4.700480365792417,0,2022,12,24,Saturday,23,1,evening,0,1,-4.894,naver,0.10479009042363295,0.17590507785245538,-0.07725248464584297,-0.036197671212582196,-0.13661237117884167,-0.030535637539064683,0.14929429900128813,0.04760319132999688,0.08171491546047767,0.12558789605191695,11
7,2022-12-14 17:34:00,"바다와 특이한 바다 생물들을 아름답게 담은 영상미는 더 할 나위 없이 좋았다. 하지만, 아름다운 CG만으로는 3시간이 넘는 시간 동안 지루하게 이어지는 진부하고 빈틈 많은 이야기의 틈을 채울 수 없음",osan****,"바다와 특이한 바다 생물들을 아름답게 담은 영상미는 더 할 나위 없이 좋았다. 하지만, 아름다운 CG만으로는 3시간이 넘는 시간 동안 지루하게 이어지는 진부하고 빈틈 많은 이야기의 틈을 채울 수 없음","바다와 특이한 바다 생물들을 아름답게 담은 영상미는 더 할 나위 없이 좋았다. 하지만, 아름다운 CG만으로는 3시간이 넘는 시간 동안 지루하게 이어지는 진부하고 빈틈 많은 이야기의 틈을 채울 수 없음",바다와 특이한 바다 생물들을 아름답게 담은 영상미는 더 할 나위 없이 좋았다 하지만 아름다운 cg만으로는 3시간이 넘는 시간 동안 지루하게 이어지는 진부하고 빈틈 많은 이야기의 틈을 채울 수 없음,111,29,4.718498871295094,0,2022,12,14,Wednesday,17,0,afternoon,0,0,-1.8940000000000001,naver,0.06911862391632036,0.0603597433848462,0.00027818177512292625,-0.021102798860742827,0.04367724937449081,0.10641620291631622,0.14482417002254694,0.09618556508714524,-0.013981247504911648,-0.017914341065551932,18
10,2022-12-15 19:28:00,아바타 3시간이 너무 짧았다고 생각할 정도로연출 및 영상미 너무 압도되었습니다..왜 영화관이 존재해야하는지 느끼게 해준 영화,gang****,아바타 3시간이 너무 짧았다고 생각할 정도로연출 및 영상미 너무 압도되었습니다..왜 영화관이 존재해야하는지 느끼게 해준 영화,아바타 3시간이 너무 짧았다고 생각할 정도로연출 및 영상미 너무 압도되었습니다..왜 영화관이 존재해야하는지 느끼게 해준 영화,아바타 3시간이 너무 짧았다고 생각할 정도로연출 및 영상미 너무 압도되었습니다 왜 영화관이 존재해야하는지 느끼게 해준 영화,69,16,4.248495242049359,0,2022,12,15,Thursday,19,0,evening,1,0,1.1059999999999999,naver,0.45895821228258477,0.2828738991599775,0.10583271993865448,-0.05993866526385395,0.04011319857292551,-0.18882687156450964,-0.10794720590696244,-0.1511775494981568,0.009063251399940938,-0.11748633779518046,8
9,2022-12-15 12:41:00,"아바타 시즌 3을 위한 빌드업 때문인지 스토리는 평범했고, CG팀을 갈아넣은 비주얼을 보고 감탄 했습니다.",cdcd****,"아바타 시즌 3을 위한 빌드업 때문인지 스토리는 평범했고, CG팀을 갈아넣은 비주얼을 보고 감탄 했습니다.","아바타 시즌 3을 위한 빌드업 때문인지 스토리는 평범했고, CG팀을 갈아넣은 비주얼을 보고 감탄 했습니다.",아바타 시즌 3을 위한 빌드업 때문인지 스토리는 평범했고 cg팀을 갈아넣은 비주얼을 보고 감탄 했습니다,59,14,4.0943445622221,0,2022,12,15,Thursday,12,0,afternoon,1,0,0.10599999999999987,naver,0.10910752254390187,0.08306240547973961,0.21649003661397823,0.043304258599576664,-0.05683550706383356,0.07035723375581474,0.17750421790087786,0.004879113184512032,0.018671783545384363,-0.09355930597598705,7
7,2022-12-24 06:03:00,개봉일날 봤었는데스토리는 루즈하고 영상미는 최고임잘 만든 다큐 보는 느낌?,choh****,개봉일날 봤었는데스토리는 루즈하고 영상미는 최고임잘 만든 다큐 보는 느낌?,개봉일날 봤었는데스토리는 루즈하고 영상미는 최고임잘 만든 다큐 보는 느낌?,개봉일날 봤었는데스토리는 루즈하고 영상미는 최고임잘 만든 다큐 보는 느낌,41,9,3.7376696182833684,0,2022,12,24,Saturday,6,1,morning,0,0,-1.8940000000000001,naver,0.06868000519339937,0.04910683837110651,-0.019690830746750782,-0.03271583375230619,0.06839512797157186,0.09935148556718469,0.18136735586593014,0.11738747285114752,-0.017782327012748848,-0.02043646104040068,5
9,2022-12-14 21:20:00,마지막 1점은 확장판이나 감독판을 위해 남겨두겠습니다. 영상미는 정말 경이롭고 압도적이며 황홀한 경험입니다.근데 서사는 1편보다 퇴보한게 아쉽습니다.약간 3편에서 뻥 터트리려고 일부러 빌드업 해나가는건가 싶기도 하고요.그래도 이 경험은 정말 시간과 돈이 안 아깝습니다. 꼭 경험하십시오,fran****,마지막 1점은 확장판이나 감독판을 위해 남겨두겠습니다. 영상미는 정말 경이롭고 압도적이며 황홀한 경험입니다.근데 서사는 1편보다 퇴보한게 아쉽습니다.약간 3편에서 뻥 터트리려고 일부러 빌드업 해나가는건가 싶기도 하고요.그래도 이 경험은 정말 시간과 돈이 안 아깝습니다. 꼭 경험하십시오,마지막 1점은 확장판이나 감독판을 위해 남겨두겠습니다. 영상미는 정말 경이롭고 압도적이며 황홀한 경험입니다.근데 서사는 1편보다 퇴보한게 아쉽습니다.약간 3편에서 뻥 터트리려고 일부러 빌드업 해나가는건가 싶기도 하고요.그래도 이 경험은 정말 시간과 돈이 안 아깝습니다. 꼭 경험하십시오,마지막 1점은 확장판이나 감독판을 위해 남겨두겠습니다 영상미는 정말 경이롭고 압도적이며 황홀한 경험입니다 근데 서사는 1편보다 퇴보한게 아쉽습니다 약간 3편에서 뻥 터트리려고 일부러 빌드업 해나가는건가 싶기도 하고요 그래도 이 경험은 정말 시간과 돈이 안 아깝습니다 꼭 경험하십시오,159,36,5.075173815233827,1,2022,12,14,Wednesday,21,0,evening,1,0,0.10599999999999987,naver,0.08237115908547961,0.09652276446903281,-0.013279756358905256,0.00802726691855009,0.08020675153654024,0.12111162178438595,0.14580051163404165,0.04281448700877784,0.09695107898612683,-0.11228231941151043,16
10,2022-12-18 19:27:00,사실 특별한 스토리 보다는 판도라 행성을 체험하고 온 듯한 기분이 들었다. 1편이 땅위의 세계를 본 거였다면 2편은 물의 세계를 구경하는 내용이 주를 이룬다. 관람 하는 내내 눈이 너무 황홀해서 그것만으로도 10점 만점중에 9.5점을 주었다ㅋ,jick****,사실 특별한 스토리 보다는 판도라 행성을 체험하고 온 듯한 기분이 들었다. 1편이 땅위의 세계를 본 거였다면 2편은 물의 세계를 구경하는 내용이 주를 이룬다. 관람 하는 내내 눈이 너무 황홀해서 그것만으로도 10점 만점중에 9.5점을 주었다ㅋ,사실 특별한 스토리 보다는 판도라 행성을 체험하고 온 듯한 기분이 들었다. 1편이 땅위의 세계를 본 거였다면 2편은 물의 세계를 구경하는 내용이 주를 이룬다. 관람 하는 내내 눈이 너무 황홀해서 그것만으로도 10점 만점중에 9.5점을 주었다ᄏ,사실 특별한 스토리 보다는 판도라 행성을 체험하고 온 듯한 기분이 들었다 1편이 땅위의 세계를 본 거였다면 2편은 물의 세계를 구경하는 내용이 주를 이룬다 관람 하는 내내 눈이 너무 황홀해서 그것만으로도 10점 만점중에 9 5점을 주었다ᄏ,135,35,4.912654885736052,0,2022,12,18,Sunday,19,1,evening,1,0,1.1059999999999999,naver,0.12332201550956497,0.12801036729339335,0.05468895188929189,-0.021794747576308036,0.06967210721596728,-0.054282641179465296,0.030336522023004606,0.17945253064448555,0.006618802577765215,0.15610093730555,19
10,2022-12-17 21:20:00,I SEE YOU....,kimj****,I SEE YOU....,I SEE YOU....,i see you,13,3,2.6390573296152584,0,2022,12,17,Saturday,21,1,evening,1,0,1.1059999999999999,naver,0.0006899017134983985,-0.0005556466122100829,0.000138287047576556,-0.00042516614337856557,7.180328593513165e-05,0.002040164294440626,-0.00407888396719743,0.0017739870762515536,0.004939206688833729,-0.005880298556190003,3
10,2022-12-14 23:08:00,진짜 이건 무조건 극장이 답이다 정말 감동적인 비쥬얼 ㅜ 아바타가 아바타했음...,shna****,진짜 이건 무조건 극장이 답이다 정말 감동적인 비쥬얼 ㅜ 아바타가 아바타했음...,진짜 이건 무조건 극장이 답이다 정말 감동적인 비쥬얼 ᅮ 아바타가 아바타했음...,진짜 이건 무조건 극장이 답이다 정말 감동적인 비쥬얼 ᅮ 아바타가 아바타했음,45,11,3.828641396489095,0,2022,12,14,Wednesday,23,0,evening,1,0,1.1059999999999999,naver,0.08031863343240894,0.07022418850574745,-0.023100644479389747,0.019661429489915453,0.0416298939040278,0.22473762380937637,-0.0201333668945499,0.022927123217020885,-0.01162133403903441,0.02647770747594485,8
8,2022-12-23 16:30:00,"시각적 효과는 볼만하나, 내용이 너무 진부함.",ffre****,"시각적 효과는 볼만하나, 내용이 너무 진부함.","시각적 효과는 볼만하나, 내용이 너무 진부함.",시각적 효과는 볼만하나 내용이 너무 진부함,25,6,3.258096538021482,0,2022,12,23,Friday,16,0,afternoon,1,0,-0.8940000000000001,naver,0.140712478465659,0.19459475149149805,-0.013507293571643068,-0.002425833879614443,0.31180712760977547,-0.15341408864427367,-0.08389133128713713,-0.014919687945801738,-0.021593481582762836,0.007725600240107911,3
10,2022-12-17 23:32:00,인간의 잔인함과 지혜를 동시에 볼수 있는 영화였습니다. 너무 재미있었고 한편으로는 많은 생각을 갖게 해주는 좋은 영화라고 생각합니다. 이런 영화는 정말 영화관에서 봐야합니다,ukie****,인간의 잔인함과 지혜를 동시에 볼수 있는 영화였습니다. 너무 재미있었고 한편으로는 많은 생각을 갖게 해주는 좋은 영화라고 생각합니다. 이런 영화는 정말 영화관에서 봐야합니다,인간의 잔인함과 지혜를 동시에 볼수 있는 영화였습니다. 너무 재미있었고 한편으로는 많은 생각을 갖게 해주는 좋은 영화라고 생각합니다. 이런 영화는 정말 영화관에서 봐야합니다,인간의 잔인함과 지혜를 동시에 볼수 있는 영화였습니다 너무 재미있었고 한편으로는 많은 생각을 갖게 해주는 좋은 영화라고 생각합니다 이런 영화는 정말 영화관에서 봐야합니다,96,22,4.574710978503383,0,2022,12,17,Saturday,23,1,evening,1,0,1.1059999999999999,naver,0.17818477862402216,0.11731647073357522,-0.03750509613863291,-0.047775773233085635,0.12770297779888024,0.11250921404711006,-0.1587314518287498,0.07716416457167316,0.06274277815268976,0.12058923350358648,17
10,2022-12-18 01:17:00,CG로 봐야만 하는 명작 진짜 제작비가 어디에 쓰였는지 직관적으로 알수 있는 작품. 이작품을 보니 마블 최근 영화들의 CG수준이 진짜 바닥인걸 알게 해준다,htwo****,CG로 봐야만 하는 명작 진짜 제작비가 어디에 쓰였는지 직관적으로 알수 있는 작품. 이작품을 보니 마블 최근 영화들의 CG수준이 진짜 바닥인걸 알게 해준다,CG로 봐야만 하는 명작 진짜 제작비가 어디에 쓰였는지 직관적으로 알수 있는 작품. 이작품을 보니 마블 최근 영화들의 CG수준이 진짜 바닥인걸 알게 해준다,cg로 봐야만 하는 명작 진짜 제작비가 어디에 쓰였는지 직관적으로 알수 있는 작품 이작품을 보니 마블 최근 영화들의 cg수준이 진짜 바닥인걸 알게 해준다,86,22,4.465908118654584,0,2022,12,18,Sunday,1,1,night,1,0,1.1059999999999999,naver,0.08587857714677226,0.04922519568334614,-0.007803346320201848,-0.007773327235961558,-0.0062614859485966455,0.23200166304101077,-0.05494476017938782,0.09811365708543626,-0.17263813141202738,0.17070700749559084,9
9,2022-12-14 23:20:00,영상미는 만점이지만 스토리는 실망스러움,rene****,영상미는 만점이지만 스토리는 실망스러움,영상미는 만점이지만 스토리는 실망스러움,영상미는 만점이지만 스토리는 실망스러움,21,4,3.091042453358316,0,2022,12,14,Wednesday,23,0,evening,1,0,0.10599999999999987,naver,0.11106776758758767,0.11747509515629581,-0.032111469532934284,-0.04958993925689854,0.03858104250137498,0.08848832826878067,0.5668310089843602,0.19154236061289556,0.03377537003411275,-0.39159030764572333,2
10,2022-12-15 21:01:00,이건 깔수가 없다 ㅋㅋㅋㅋ,ssyb****,이건 깔수가 없다 ㅋㅋㅋㅋ,이건 깔수가 없다 ᄏᄏᄏᄏ,이건 깔수가 없다 ᄏᄏᄏᄏ,14,4,2.70805020110221,0,2022,12,15,Thursday,21,0,evening,1,0,1.1059999999999999,naver,0.01203733950597431,0.010589491560814703,0.0024602529044960974,-0.0034683647568307914,0.0007798196928538497,0.03185748132004166,0.008104481910233701,0.017699249411523548,-0.014072618775353042,0.013952690956863552,3
9,2022-12-17 01:21:00,영상은 대단한데 만점 주기에는 지루함이 존재함,pdhb****,영상은 대단한데 만점 주기에는 지루함이 존재함,영상은 대단한데 만점 주기에는 지루함이 존재함,영상은 대단한데 만점 주기에는 지루함이 존재함,25,6,3.258096538021482,0,2022,12,17,Saturday,1,1,night,1,0,0.10599999999999987,naver,0.013209435171632712,0.02035988319490073,0.002267187111072383,0.0019979920491722883,0.03382286311098292,0.008369784545705524,0.007352503449984665,0.014659759217094392,0.009129391837164103,-0.033263964531422656,3
9,2022-12-18 21:27:00,13년만에 돌아왔지만 13년동안 어떤 영화도 줄 수 없는 아바타만의 영화가 무엇인지 보여줌,evio****,13년만에 돌아왔지만 13년동안 어떤 영화도 줄 수 없는 아바타만의 영화가 무엇인지 보여줌,13년만에 돌아왔지만 13년동안 어떤 영화도 줄 수 없는 아바타만의 영화가 무엇인지 보여줌,13년만에 돌아왔지만 13년동안 어떤 영화도 줄 수 없는 아바타만의 영화가 무엇인지 보여줌,50,12,3.9318256327243257,0,2022,12,18,Sunday,21,1,evening,1,0,0.10599999999999987,naver,0.030946490256133448,0.0033586461628142507,-0.012248370343578502,-0.023323817263534784,-0.006059436843436077,0.014061819161026747,0.026358169157242064,0.016113217882653116,-0.0038821915538551277,0.06953045658062024,6
10,2022-12-14 21:31:00,영화 보는 내내 너무 황홀했습니다영상미가 단연 압권이었는데 이런 영화를 극장에서 볼 수 있어서 너무 행복했어요,07_1****,영화 보는 내내 너무 황홀했습니다영상미가 단연 압권이었는데 이런 영화를 극장에서 볼 수 있어서 너무 행복했어요,영화 보는 내내 너무 황홀했습니다영상미가 단연 압권이었는데 이런 영화를 극장에서 볼 수 있어서 너무 행복했어요,영화 보는 내내 너무 황홀했습니다영상미가 단연 압권이었는데 이런 영화를 극장에서 볼 수 있어서 너무 행복했어요,61,15,4.127134385045092,0,2022,12,14,Wednesday,21,0,evening,1,0,1.1059999999999999,naver,0.3377429636177035,0.05643178254976714,-0.013164045796045612,-0.11036201672021621,0.2611920494700696,-0.046275816883074486,-0.09404803833478571,-0.002967731882330184,-0.04857520126796535,0.04936899614017464,10
10,2022-12-14 13:25:00,영상미 대박스토리 대박3시간 대박...,emun****,영상미 대박스토리 대박3시간 대박...,영상미 대박스토리 대박3시간 대박...,영상미 대박스토리 대박3시간 대박,21,4,3.091042453358316,0,2022,12,14,Wednesday,13,0,afternoon,1,0,1.1059999999999999,naver,0.12914532389287994,0.29970753840170733,-0.15206139807515523,-0.028465956710030365,-0.32580418018424284,-0.0588584714877255,-0.127649244597633,-0.06142076225147686,0.0181552305677984,-0.08543289801220613,2
10,2022-12-15 23:27:00,이어 나올 속편들에는 어떤 생물들이 나올지 기대되는 스케일,pixo****,이어 나올 속편들에는 어떤 생물들이 나올지 기대되는 스케일,이어 나올 속편들에는 어떤 생물들이 나올지 기대되는 스케일,이어 나올 속편들에는 어떤 생물들이 나올지 기대되는 스케일,32,8,3.4965075614664802,0,2022,12,15,Thursday,23,0,evening,1,0,1.1059999999999999,naver,0.006473165519440995,0.0026732866589848775,0.00286147690408105,-0.004015197605505617,0.0017879873289198013,0.010012576280099389,0.0027931903846838456,0.0055717415403537755,-0.0031385070643024813,0.016164258395095017,4
10,2022-12-14 15:14:00,영상미 미쳤다 3시간 순삭…13년동안 기다린 보람이 있음ㅠㅠㅠ 한번 더 보고싶을정도,qkrw****,영상미 미쳤다 3시간 순삭…13년동안 기다린 보람이 있음ㅠㅠㅠ 한번 더 보고싶을정도,영상미 미쳤다 3시간 순삭...13년동안 기다린 보람이 있음ᅲᅲᅲ 한번 더 보고싶을정도,영상미 미쳤다 3시간 순삭 13년동안 기다린 보람이 있음ᅲᅲᅲ 한번 더 보고싶을정도,48,11,3.8918202981106265,0,2022,12,14,Wednesday,15,0,afternoon,1,0,1.1059999999999999,naver,0.11378436460921215,0.13956203278924664,-0.07642968243487211,-0.04692766529195471,-0.13186466116714876,0.0028797444170724587,-0.05467565752810647,-0.016346647927250248,0.0004575008163746743,0.0201108982139726,10
10,2022-12-14 12:56:00,가족과 함께 볼수있는영화,rbfl****,가족과 함께 볼수있는영화,가족과 함께 볼수있는영화,가족과 함께 볼수있는영화,13,3,2.6390573296152584,0,2022,12,14,Wednesday,12,0,afternoon,1,0,1.1059999999999999,naver,0.003187431865248937,0.0017768539335620277,-0.0004067726574721577,-0.0010851350721425542,0.0029424603726578985,0.012731906728579219,-0.0023659597336413533,0.011603158798556014,-0.003559056896753959,0.009902856423718067,1
10,2022-12-17 17:34:00,영화관이 존재하는 이유,iams****,영화관이 존재하는 이유,영화관이 존재하는 이유,영화관이 존재하는 이유,12,3,2.5649493574615367,0,2022,12,17,Saturday,17,1,afternoon,1,0,1.1059999999999999,naver,0.0282146021621486,0.011208468821531153,0.005603027662298701,-0.012417324531644586,0.011420235894128564,0.0009707324172253519,-0.02476734848951287,-0.0038585265679187686,-0.004740117391768819,0.0068915161843509315,2
10,2022-12-15 11:13:00,오랫동안 기다린 보람이 있는 영화. 너무 영상미가 뛰어나요,prim****,오랫동안 기다린 보람이 있는 영화. 너무 영상미가 뛰어나요,오랫동안 기다린 보람이 있는 영화. 너무 영상미가 뛰어나요,오랫동안 기다린 보람이 있는 영화 너무 영상미가 뛰어나요,32,8,3.4965075614664802,0,2022,12,15,Thursday,11,0,morning,1,0,1.1059999999999999,naver,0.32333076689615275,0.01263916214922306,-0.020367595856884028,-0.08184229013258243,0.14832041052248188,0.015473855442160879,-0.09088742626244073,0.036662196650213606,-0.02498263576257928,0.0455440129120175,8
