rating,date,review,normalized_review,cleaned_review,is_text_duplicate,language,language_confidence,review_length,word_count,emoji_count,exclamation_count,question_count,uppercase_ratio,is_long_review,review_length_log1p,review_length_capped,year,month,day,weekday,is_weekend,is_positive,is_negative,rating_centered,site,text_svd_01,text_svd_02,text_svd_03,text_svd_04,text_svd_05,text_svd_06,text_svd_07,text_svd_08,text_svd_09,text_svd_10,text_svd_11,text_svd_12,text_svd_13,text_svd_14,text_svd_15,text_svd_16,text_svd_17,text_svd_18,text_svd_19,text_svd_20
5.0,2026-07-20,LO'AK MY SON,LO'AK MY SON,lo ak my son,0,en,0.9999945558449564,12,4,0,0,0,1.0,0,2.5649493574615367,12,2026,7,20,Monday,0,1,0,1.00836820083682,letterboxd,0.09226992825494656,-0.010279751500976214,0.005312816871140757,-0.0019924785798158926,-0.03417423408001239,0.05229554863637291,0.099145270425572,-0.0014274096296012415,-0.17719758411156583,-0.134059165765062,-0.005997947989975736,0.031759837268958285,0.006760845123712169,-0.05924096852301972,-0.09733355718846991,-0.03854307867509678,0.022041336847430593,0.15559662595974558,0.073720899134339,-0.1118260927729643
5.0,2026-07-20,"All i can remember is eywa:>> jk, this is on a next levellll, the story, plot, almost everything is good🙌🙌🙌🙌","All i can remember is eywa:>> jk, this is on a next levellll, the story, plot, almost everything is good🙌🙌🙌🙌",all i can remember is eywa jk this is on a next levellll the story plot almost everything is good,0,en,0.9999976437580793,108,20,4,0,0,0.01282051282051282,0,4.6913478822291435,108,2026,7,20,Monday,0,1,0,1.00836820083682,letterboxd,0.3492917825487405,0.16772292952368006,0.01445816681148374,-0.11120734682874082,0.022581751722629766,-0.059968480604036645,-0.0816670678859918,0.08342196001327393,-0.02273145508457817,0.09240192600717365,-0.01768806671296733,0.08728618682357911,-0.1587977073711112,0.37090796420625755,0.033868617570913466,0.04257053417715315,0.1482817254932721,0.02442111810792591,-0.13248139448049337,-0.11304439028748554
3.5,2026-07-20,the rock is completely forgotten now ok,the rock is completely forgotten now ok,the rock is completely forgotten now ok,0,en,0.9999980153715083,39,7,0,0,0,0.0,0,3.6888794541139363,39,2026,7,20,Monday,0,0,0,-0.49163179916318,letterboxd,0.21474650242119875,0.03197162653936549,0.020100380545887486,-0.055033457158413894,-0.02046668879778294,-0.0002538921130769453,0.013413639516748649,0.0019469513549706988,-0.0012523806780543462,-0.0063636838384113475,0.07461157323725452,0.011035427699639817,0.045345388896476435,-0.06457385623387013,0.11620654980536341,0.05099731569072564,-0.030892004644861186,-0.055651075802096765,-0.08952101189784692,-0.0511351368368165
4.5,2026-07-20,"Visually stunning, james Cameron you’re a genius","Visually stunning, james Cameron you’re a genius",visually stunning james cameron you re a genius,0,unknown,0.4285703342761831,48,8,0,0,0,0.05,0,3.8918202981106265,48,2026,7,20,Monday,0,1,0,0.50836820083682,letterboxd,0.22588223924720696,-0.03181647040643582,-0.020868493119086857,-0.17565575561802382,-0.12534749393869785,0.3200052346587746,0.36435248937417797,0.048706160472914733,0.44842842760467105,0.02950213366266634,-0.050523695624452386,-0.03803947393456972,-0.1034792805887115,0.09935218845515693,0.1285781592942483,-0.11884436709832594,-0.033038546195071725,0.10189411368723571,0.022577484051446994,-0.08670855608072882
5.0,2026-04-05,No es mejor q la 1 pero la disfrute mas,No es mejor q la 1 pero la disfrute mas,no es mejor q la 1 pero la disfrute mas,0,es,0.9999948434526513,39,10,0,0,0,0.034482758620689655,0,3.6888794541139363,39,2026,4,5,Sunday,1,1,0,1.00836820083682,letterboxd,0.1420288732568278,-0.24503825189335646,-0.09935815588912579,-0.03448722972343615,0.02185542013945935,0.01831537483559999,0.1647357200755717,-0.13978238461876338,-0.15626988956311727,0.1508221198301878,-0.10007589549731086,-0.07125536997813026,0.09762071405189635,0.03320367452120347,-0.018504163395126314,-0.06531276160392875,-0.0033819607925787056,0.03462627197653658,0.07109889613171697,-0.04291673146258654
4.0,2025-12-31,Jakesully name is still weird,Jakesully name is still weird,jakesully name is still weird,0,en,0.9999965032497427,29,5,0,0,0,0.04,0,3.4011973816621555,29,2025,12,31,Wednesday,0,1,0,0.008368200836819994,letterboxd,0.17052957256305293,-0.0008316222013876555,0.02020663578344847,-0.10048253123478253,-0.06952748353900977,0.14063457193511533,0.07200743712061905,0.04906719319691104,0.010474266174402558,-0.22923228884556232,-0.02372282797153421,0.22586721396336018,0.02036001222608758,-0.050569926555841936,0.15096537472232607,-0.16633579354935715,0.17558442880812405,-0.19787922012417308,-0.059506095097817936,-0.019713334609488813
5.0,2026-07-20,BEAUTIFUL,BEAUTIFUL,beautiful,1,de,0.9999949975977367,9,1,0,0,0,1.0,0,2.302585092994046,9,2026,7,20,Monday,0,1,0,1.00836820083682,letterboxd,0.09650432112234353,0.08190221771116613,0.008946531579109806,0.016347499477070922,0.5682218373508211,0.6359350104359589,-0.30390620283781083,0.016820912910722206,-0.03463728357140974,0.16895612144074715,-0.09925648339479122,0.07005366982750424,0.08003668751324576,-0.07330041938720963,-0.07393775874355707,0.013047343956831907,-0.09578562695569127,-0.060186840974177834,-0.07976958273630025,-0.07907527994143612
4.0,2026-07-20,still cant get over neteyam's death 😭,still cant get over neteyam's death 😭,still cant get over neteyam s death,0,en,0.7142832556373631,37,7,1,0,0,0.0,0,3.6375861597263857,37,2026,7,20,Monday,0,1,0,0.008368200836819994,letterboxd,0.20233974090671666,-0.16859655116655475,0.5066953956636262,-0.0038397587328769666,-0.0020007036759786224,0.05376692880475714,-0.037041302641047935,-0.004837856564702816,-0.00432521286946267,-0.005738407635181398,0.0745872671264186,0.016680734579131887,0.028009014179774947,0.01220019989924645,0.08536995633821777,0.01104876632406504,0.1260418596282796,0.00989331519638492,0.014037153339420117,-0.016170497407359524
4.0,2026-07-20,The three movies basically do the same thing in different fonts.,The three movies basically do the same thing in different fonts.,the three movies basically do the same thing in different fonts,0,en,0.9999969521594074,64,11,0,0,0,0.018867924528301886,0,4.174387269895637,64,2026,7,20,Monday,0,1,0,0.008368200836819994,letterboxd,0.3830057786405437,0.17395993339373755,-0.005271935724587668,0.022918878283983223,0.12509321351371042,-0.15306749385632293,0.11520420345664273,-0.04146668281727938,0.10051387738508692,-0.06960260725561436,0.045714589244031746,-0.019465132494464563,-0.027104658767683566,0.062306036103854975,0.11559115832553671,-0.06894103350113123,-0.005521198036123918,-0.06464872177286078,0.011753243086362853,0.024040747108020122
5.0,2023-04-01,I really like this one! Its all so beautiful and I think the storyline is good too!,I really like this one! Its all so beautiful and I think the storyline is good too!,i really like this one its all so beautiful and i think the storyline is good too,0,en,0.9999975971426714,83,17,0,2,0,0.046153846153846156,0,4.430816798843313,83,2023,4,1,Saturday,1,1,0,1.00836820083682,letterboxd,0.39070700192423746,0.22350328072012068,0.005678658036631377,-0.13436776339417406,0.1994150045311735,0.33942349017734524,-0.2547712307983408,0.01949813935892622,-0.08309764938120032,-0.01852887855821445,-0.2047653837149876,0.10659125956262418,-0.14922887518700484,0.2502695812593875,-0.030686224855277923,0.012464789886760193,-0.15754772136090334,-0.10566152492693814,0.02382085041639646,0.0562299252061548
5.0,2026-07-20,"biggest kill count that age, btw i hate spider so much i cant event find words for this","biggest kill count that age, btw i hate spider so much i cant event find words for this",biggest kill count that age btw i hate spider so much i cant event find words for this,0,en,0.9999973362871477,87,18,0,0,0,0.0,0,4.477336814478207,87,2026,7,20,Monday,0,1,0,1.00836820083682,letterboxd,0.29770937781137913,0.04891854816369756,0.01778815295918665,-0.09857920135793298,-0.016123063178486167,0.0030672604019343825,0.046155782096879774,0.19152413546539004,-0.06542546531694603,0.03746101838170433,0.04527385781716199,-0.03065376057085412,-0.060647923200431886,-0.07789404418857115,-0.04361402676308053,0.24521684513237332,0.18114533361612903,-0.030183227969061036,-0.17011602278140822,0.14118147661594532
5.0,2026-07-20,love this film so much really makes you feel something,love this film so much really makes you feel something,love this film so much really makes you feel something,0,en,0.9999956483065974,54,10,0,0,0,0.0,0,4.007333185232471,54,2026,7,20,Monday,0,1,0,1.00836820083682,letterboxd,0.3246587292693243,0.08552922892114302,-0.00812593968688172,-0.043539963179780754,-0.02656215496907784,-0.04520288913660331,-0.007595732743284713,0.17267962062841036,-0.02575966739723874,-0.08425309094417145,-0.1554011310828212,0.051560886141949175,-0.21263207252709188,0.16862923410914124,0.15479989165646074,-0.04273705637407606,-0.1456164259839468,0.25147238006954603,-0.11445011900482809,0.06670259023477267
4.5,2026-07-20,Amazing as always though those last minutes do drag on a bit,Amazing as always though those last minutes do drag on a bit,amazing as always though those last minutes do drag on a bit,0,en,0.9999967921436624,60,12,0,0,0,0.02040816326530612,0,4.110873864173311,60,2026,7,20,Monday,0,1,0,0.50836820083682,letterboxd,0.18621030622568802,0.014610897548913322,-0.026122144361761815,-0.06526456103739776,-0.025984674172161742,-0.10210743194962073,-0.06437038497223042,-0.12247469199238352,0.07828792953887956,0.1589690939753825,-0.06248202179529979,0.1337427893433125,-0.021305048080128477,-0.057362321198843574,-0.06455382026407096,-0.20769433286872496,0.1031251625260576,0.030729482996608114,0.1517881996243439,-0.09294892439727766
4.0,2026-07-20,"SEDIHBGT NETEYAM MENINGGAL ANJJJJJJJ. elu ya spider tai bgt lu gue #TimNeytiri since day 1, harusnya outsider kyk lu ga dkt dkt sm keluarga sully MONYET LU MONYEEETTTT EMG BNRN ANAK MONYETTT","SEDIHBGT NETEYAM MENINGGAL ANJJJJJJJ. elu ya spider tai bgt lu gue #TimNeytiri since day 1, harusnya outsider kyk lu ga dkt dkt sm keluarga sully MONYET LU MONYEEETTTT EMG BNRN ANAK MONYETTT",sedihbgt neteyam meninggal anjjjjjjj elu ya spider tai bgt lu gue timneytiri since day 1 harusnya outsider kyk lu ga dkt dkt sm keluarga sully monyet lu monyeeetttt emg bnrn anak monyettt,0,id,0.999994202904958,190,32,0,0,0,0.47096774193548385,0,5.25227342804663,190,2026,7,20,Monday,0,1,0,0.008368200836819994,letterboxd,0.22260400467738417,-0.17996472307725078,0.3223241624635447,-0.040721194907720915,-0.03260578213489019,0.05260805692899676,0.04799403585966632,0.0626769239114796,-0.0921995928109387,-0.15333573597880307,0.019336416522955223,0.13929547895884367,0.01937568958348002,-0.033176188544052646,-0.06132516441248658,-0.01616186923421911,0.13911886255548975,-0.12630716852827528,-0.09572983267084886,0.07965577437358777
4.0,2022-12-18,the best avatar movie imo,the best avatar movie imo,the best avatar movie imo,0,en,0.9999975931675305,25,5,0,0,0,0.0,0,3.258096538021482,25,2022,12,18,Sunday,1,1,0,0.008368200836819994,letterboxd,0.3425023736307102,0.16586477954128717,-0.060100651068265405,0.6470459624328334,0.04620780943938763,-0.030833785033508747,0.1182377403417014,-0.15380338960683954,0.09203033159426419,-0.03141125274367896,0.064813217093157,-0.024535746557611527,-0.02171071107789582,0.03358313569510581,0.06092252336741015,0.08765804337731019,0.013117841741725679,-0.1713983025109342,-0.08884492394811212,0.06687197310884233
